city,center,year,month,day,weekday,menus
つくばみらい市,A中学校,2026,5,22,金,めばるの竜田揚げ、のり酢あえ、豚汁
つくばみらい市,A幼稚園・小学校,2026,5,22,金,めばるのたつたあげ、めばる、のりずあえ、ぶたにく、とんじる、かつおぶし
つくばみらい市,B小学校,2026,5,22,金,とりにくとたまねぎのトマトに、とりにく、ブロッコリーとキャベツのサラダ、はくさいのコンソメスープ、とりにく
つくばみらい市,A中学校,2026,5,25,月,ビビンバの具、食べましょう。、（豚そぼろ）、ビビンバの具（ナムル）、わかめスープ
つくばみらい市,A幼稚園・小学校,2026,5,25,月,ごはんにのせて、ビビンバのぐ、たべましょう。、（ぶたそぼろ）、ビビンバのぐ（ナムル）、とりにく、わかめスープ、なると
つくばみらい市,B小学校,2026,5,25,月,こもちししゃもフリッタ―、ツナサラダ、まぐろあぶらづけ、チキンカレー、だいず
つくばみらい市,A中学校,2026,5,26,火,鶏肉のレモン煮、キャベツともやしのおかかあえ、大根のみそ汁
つくばみらい市,A幼稚園・小学校,2026,5,26,火,とりにくのレモンに、キャベツともやしのおかかあえ、かつおぶし、あぶらあげ、だいこんのみそしる、みそ
つくばみらい市,B小学校,2026,5,26,火,にくだんご（しょう１→１、、とりにく、ぶたにく、きんぴらごぼう、かつおぶし、あぶらあげ、はくさいとわかめのみそしる、みそ
つくばみらい市,A中学校,2026,5,27,水,肉団子（３）、きんぴらごぼう、白菜とわかめのみそ汁
つくばみらい市,A幼稚園・小学校,2026,5,27,水,にくだんご（よう～しょう１→１、、とりにく、ぶたにく、きんぴらごぼう、はくさいとわかめのみそしる
つくばみらい市,B小学校,2026,5,27,水,とりにくのレモンに、キャベツともやしのおかかあえ、だいこんのみそしる、５がつのテーマ、なつかしのにんききゅうしょく
つくばみらい市,A中学校,2026,5,28,木,焼き餃子（３）、白菜ときくらげのサラダ、ドレッシング、春雨スープ、５月のテーマ、懐かしの人気給食
つくばみらい市,A幼稚園・小学校,2026,5,28,木,だいずこ、はくさいときくらげのサラダ、ドレッシング、はるさめスープ、５がつのテーマ、なつかしのにんききゅうしょく
つくばみらい市,B小学校,2026,5,28,木,えびフライ、えび、パックタルタルソース、ブロッコリーとコーンのサラダ、ナポリタン、ハム
つくばみらい市,A中学校,2026,5,29,金,えびフライ、パックタルタルソース、ブロッコリーとコーンのサラダ、ナポリタン、★冷凍みかん（生）
つくばみらい市,A幼稚園・小学校,2026,5,29,金,えびフライ、えび、パックタルタルソース、ブロッコリーとコーンのサラダ、ナポリタン、ハム、★れいとうみかん（なま）
つくばみらい市,B小学校,2026,5,29,金,しょう２～６→２、しょく３）、だいずこ、はくさいときくらげのサラダ、ドレッシング、はるさめスープ、とりにく
