city,center,year,month,day,weekday,menus
つくば市,ほがらか給食センター谷田部,2026,5,15,金,まるパン 牛乳、えだまめフリッター （幼：１こ、小中職：２こ）、ブロッコリーサラダ （かんきつドレッシング）、やさいのとうにゅうクリームに
つくば市,桜学校給食センター,2026,5,15,金,ごはん、なすのそぼろいため、かぼちゃのサラダ （わふうクリーミードレッシング）、あつあげのみそしる
つくば市,筑波学校給食センター,2026,5,15,金,とりなんばんうどん （ソフトめん）、はっこうにゅう（ストロベリー）、れんこんとカレーひきにくのあわせあげ、かいそうとこんにゃくのサラダ （ノンオイルしそドレッシング）
つくば市,すこやか給食センター豊里,2026,5,18,月,むぎごはん、ほっけのみりんやき、キャベツとチキンのしおこんぶあえ、カレーにくじゃが
つくば市,ほがらか給食センター谷田部,2026,5,18,月,ポークカレーライス（むぎごはん）、とうふナゲット（２こ）、フレンチサラダ （クリーミーフレンチしろドレッシング）
つくば市,桜学校給食センター,2026,5,18,月,つくばこめこパン、やさいコロッケ、コールスローサラダ （コールスロードレッシング）、カチャトーラ
つくば市,筑波学校給食センター,2026,5,18,月,ごはん、メンチカツ（ソース）、りっちゃんサラダ （わふうドレッシング）、ながねぎとしめじのすましじる
つくば市,すこやか給食センター豊里,2026,5,19,火,つくばこめこパン、とうにゅうコーングラタン、かぼちゃのサラダ （コールスロードレッシング）、もちむぎいりとりだんごスープ
つくば市,ほがらか給食センター谷田部,2026,5,19,火,くろパン 牛乳、しろみざかなフライ（ソース）、アスパラガスのカラフルサラダ （イタリアンドレッシング）、オニオンスープ
つくば市,桜学校給食センター,2026,5,19,火,ハヤシライス（ごはん）、かぼちゃおやき、ツナサラダ （ノンエッグマヨネーズ）
つくば市,筑波学校給食センター,2026,5,19,火,ごはん、にくじゃが、たくあんあえ、はくさいとわかめのみそしる
つくば市,すこやか給食センター豊里,2026,5,20,水,ごはん、パオズ （小２まで１こ 小３から２こ）、はるさめときくらげのサラダ （ちゅうかドレッシング）、とうふのちゅうかに
つくば市,ほがらか給食センター谷田部,2026,5,20,水,ごはん 牛乳、ケチャップにくだんご （幼～小２：１こ、小３～中職：２こ）、マカロニサラダ （ノンエッグマヨネーズ）、わかたけじる
つくば市,桜学校給食センター,2026,5,20,水,ごはん、あじのさんがやき、いんげんのごまあえ、とりごぼうじる
つくば市,筑波学校給食センター,2026,5,20,水,コッペパン、しろみざかなのフライ （ノンエッグタルタルソース）、グリーンサラダ （ごまクリーミードレッシング）、コーンスープ
つくば市,すこやか給食センター豊里,2026,5,21,木,ごはん 牛乳、とりにくのごましおからあげ、たけのことがんもどきのにもの、はるだいこんとわかめのみそしる、アセロラゼリー ※
つくば市,ほがらか給食センター谷田部,2026,5,21,木,ごはん 牛乳、カツオカツ、たくあんあえ、しんじゃがいものみそしる
つくば市,桜学校給食センター,2026,5,21,木,ごはん、やさいしんじょう、とうふのそぼろに、こまつなのみそしる
つくば市,筑波学校給食センター,2026,5,21,木,ごはん、さばのみそに、くきわかめともやしのあえもの （ノンオイルしそドレッシング）、ほうれんそうととうふのすましじる
つくば市,すこやか給食センター豊里,2026,5,22,金,タンメン （ソフトちゅうかめん＋スープ）、はるまき、もやしとピーマンのナムル （かんこくナムルドレッシング）
つくば市,ほがらか給食センター谷田部,2026,5,22,金,みそラーメン （ソフトちゅうかめん）、だいこんサラダ （バンバンジードレッシング）、たまごドーナツ
つくば市,桜学校給食センター,2026,5,22,金,ごはん 牛乳、とりにくのにんじんソース、かいそうサラダ （あおじそドレッシング）、だいこんとちくわのにもの、アセロラゼリー
つくば市,筑波学校給食センター,2026,5,22,金,コッペパン（いちごジャム）、チキンのフレークやき、イタリアンサラダ （イタリアンドレッシング）、ミネストローネスープ
つくば市,すこやか給食センター豊里,2026,5,25,月,やきそば、たこメンチカツ、キャベツとクルトンのサラダ （シーザードレッシング＋クルトン）、むしパン ※（幼なし）
つくば市,ほがらか給食センター谷田部,2026,5,25,月,ごはん、いわしのピリからソース、れんこんサラダ （わふうクリーミードレッシング）、こまつなのすましじる
つくば市,桜学校給食センター,2026,5,25,月,はちみつパン、ぶたにくのマスタードソテー、グリーンサラダ （イタリアンドレッシング）、コーンポタージュ
つくば市,筑波学校給食センター,2026,5,25,月,ごはん、ビビンバ、はるさめとハムのサラダ （ちゅうかドレッシング）、わかめスープ
つくば市,すこやか給食センター豊里,2026,5,26,火,ごはん、ブロッコリーとパプリカのソテー、ハッシュドポーク、れいとうパイン
つくば市,ほがらか給食センター谷田部,2026,5,26,火,ごはん、チンジャオロース、かいそうサラダ （あおじそドレッシング）、チンゲンサイのちゅうかスープ
つくば市,桜学校給食センター,2026,5,26,火,むぎごはん、あかうおのさいきょうやき、ごぼうサラダ （クリーミーごまドレッシング）、あつあげいりぶたどんのぐ
つくば市,筑波学校給食センター,2026,5,26,火,ごはん、とりにくのからあげ （幼１個小中職２個）、ツナとキャベツのあえもの （コールスロードレッシング）、たまねぎとたけのこのみそしる、プレーンヨーグルト
つくば市,すこやか給食センター豊里,2026,5,27,水,ごはん、あじのねぎソースがけ、キャベツとしらたきのごまあえ、どさんこじる
つくば市,ほがらか給食センター谷田部,2026,5,27,水,ミルクパン 牛乳、とりにくのマヨネーズやき、えだまめとコーンのサラダ （ごまドレッシング）、ほうれんそうのスープ
つくば市,桜学校給食センター,2026,5,27,水,スパゲッティナポリタン、ドッグパン、ウインナー（２こ）、こまつなのサラダ （わふうフレンチドレッシング）
つくば市,筑波学校給食センター,2026,5,27,水,コッペパン（ラフランスジャム）、ハンバーグトマトソース、ブロッコリーサラダ （ノンオイルかんきつドレッシング）、こまつなとベーコンのスープ
つくば市,すこやか給食センター豊里,2026,5,28,木,ごはん、ハンバーグにんじんソース、ほうれんそうのサラダ （わふうドレッシング）、たけのこのすましじる
つくば市,ほがらか給食センター谷田部,2026,5,28,木,むぎごはん 牛乳、はるまき、ナムル （かんこくナムルドレッシング）、あつあげのちゅうかに
つくば市,桜学校給食センター,2026,5,28,木,ちゃんぽんめん （ソフトちゅうかめん）、とりにくのからあげ、わかめのちゅうかサラダ （しおちゅうかドレッシング）
つくば市,筑波学校給食センター,2026,5,28,木,ごはん、ほっけのしおやき、ジオサラダ （コーンクリーミードレッシング）、とんじる
つくば市,すこやか給食センター豊里,2026,5,29,金,コッペパン チョコクリーム、チーズオムレツ、ミートペンネ、せんぎりやさいのスープ
つくば市,ほがらか給食センター谷田部,2026,5,29,金,ごはん 牛乳、かいせんしゅうまい （幼：１こ、小中職：２こ）、しおこんぶあえ、にらとえのきのすましじる、アセロラゼリー
つくば市,桜学校給食センター,2026,5,29,金,ごはん、かつおのあおのりあげ、くきわかめとみずなのサラダ （たまねぎドレッシング）、とんじる
つくば市,筑波学校給食センター,2026,5,29,金,カレーライス （むぎごはん、ポークカレー）、だいこんのサラダ （かおりごまドレッシング）、フルーツあんにん
