city,center,year,month,day,weekday,menus
つくば市,ほがらか給食センター谷田部,2026,3,9,月,ごはん 牛乳、ハンバーグおろしソース、みずなのごまサラダ （ごまドレッシング）、とんじる、おいわいいちごケーキ
つくば市,桜学校給食センター,2026,3,9,月,つくばこめこパン、とうふナゲット （幼小：２こ、中職：３こ）、チリビーンズ、みかんゼリーあえ
つくば市,筑波学校給食センター,2026,3,9,月,ごはん、のむヨーグルト、えびフライ （ソース）、キャベツのサラダ （コールスロードレッシング）、おいわいスープ、おいわいケーキ
つくば市,すこやか給食センター豊里,2026,3,10,火,ごはん、ごまみそとんかつ、ひじきとえだまめのサラダ （たまねぎドレッシング）、やさいいっぱいすいとんじる
つくば市,ほがらか給食センター谷田部,2026,3,10,火,ごはん、ほきのチリソース、だいこんのナムル （かんこくナムルドレッシング）、はるさめスープ
つくば市,桜学校給食センター,2026,3,10,火,ごはん、さけのコーンマヨネーズやき、たくあんあえ、とんじる
つくば市,筑波学校給食センター,2026,3,10,火,ごはん、いわしのごまみそに、ごぼうサラダ （わふうクリーミードレッシング）、だいこんとわかめのすましじる
つくば市,すこやか給食センター豊里,2026,3,11,水,ごはん、きんめだいのくろずあんかけ、れんこんとみずなのチャーシューサラダ （ごまクリーミードレッシング）、ワンタンスープ
つくば市,ほがらか給食センター谷田部,2026,3,11,水,ごはん、だしまきたまご、ひじきのにもの、じゃがいもとわかめのみそしる
つくば市,桜学校給食センター,2026,3,11,水,ごはん、とりにくのカレーやき、だいずとひじきのにもの、キャベツのみそしる
つくば市,筑波学校給食センター,2026,3,11,水,ミルクパン、フックンせんちょうたまごやき、はなやさいサラダ （サウザンアイランドドレッシング）、ポークシチュー
つくば市,すこやか給食センター豊里,2026,3,12,木,ごはん、やさいとチキンのカレー、とうふナゲット （小４まで２こ、小５から３こ）、カラフルサラダ （たまねぎドレッシング）
つくば市,ほがらか給食センター谷田部,2026,3,12,木,つくばミルクこめこパン、やさいコロッケ、コールスローサラダ （コールスロードレッシング）、ミートボールのトマトスープ
つくば市,桜学校給食センター,2026,3,12,木,ごはん、えびしゅうまい （幼小：２こ、中職：３こ）、ハムのはるさめサラダ （ちゅうかドレッシング）、マーボーどうふ
つくば市,筑波学校給食センター,2026,3,12,木,むぎごはん、ぶりのあまからあげに、こんにゃくとかいそうのサラダ （たまねぎドレッシング）、とんじる
つくば市,すこやか給食センター豊里,2026,3,13,金,オレンジパン※、ほうれんそうカップグラタン、ブロッコリーサラダ （イタリアンドレッシング）、カチャトーラ
つくば市,ほがらか給食センター谷田部,2026,3,13,金,ほうとうふううどん（ゆできしめん）、しろみざかなフリッター （幼：１こ、小中職：２こ）、しおこんぶあえ
つくば市,桜学校給食センター,2026,3,13,金,むぎごはん、たれつきにくだんご（２こ）、こんにゃくサラダ （あおじそドレッシング）、はるやさいとさといものにもの
つくば市,筑波学校給食センター,2026,3,13,金,スパゲッティナポリタン、ミニはちみつパン（幼なし）、レモンメンチカツ、きのこサラダ （フレンチドレッシング）
つくば市,すこやか給食センター豊里,2026,3,16,月,むぎごはん 牛乳、しんたまねぎのわふうハンバーグ、はるキャベツとはくさいのコールスロー （コールスロードレッシング）、はるやさいのコンソメスープ、チーズ（幼なし）
つくば市,ほがらか給食センター谷田部,2026,3,16,月,ポパイカレーライス （むぎごはん）、きびなごのカリカリフライ （幼～小２：２こ、小３～職：３こ）、こんにゃくサラダ （あおじそドレッシング）
つくば市,桜学校給食センター,2026,3,16,月,せわれコッペパン、ウインナーチリソース、イタリアンサラダ （イタリアンドレッシング）、はるいろクリームスープ
つくば市,筑波学校給食センター,2026,3,16,月,ごはん、おさかなかまぼこ （幼１個・小中職２個）、ひじきのナムル （ちゅうかドレッシング）、マーボーどうふ
つくば市,すこやか給食センター豊里,2026,3,17,火,ごはん、ホイコーロー、かいそうサラダ （ちゅうかドレッシング）、ちゅうかスープ
つくば市,ほがらか給食センター谷田部,2026,3,17,火,ごはん、とんかつ（ソース）、ちりめんじゃことあおなのあえもの （たまねぎドレッシング）、なめこのみそしる
つくば市,桜学校給食センター,2026,3,17,火,ごはん、ぶたにくのねぎしおソース、ごぼうとツナのサラダ （ごまドレッシング）、にらたまスープ
つくば市,筑波学校給食センター,2026,3,17,火,ごはん、きびなごフライ （３本）、おまめのサラダ （わふうクリーミードレッシング）、ふくれしおちゃんこ
つくば市,すこやか給食センター豊里,2026,3,18,水,つくばこめこパン、とりにくのレモンソースやき、ごぼうサラダ （コーンクリーミードレッシング）、クリームシチュー
つくば市,ほがらか給食センター谷田部,2026,3,18,水,ごはん、やきにらまんじゅう （幼：１こ、小中職：２こ）、こまつなのポンずあえ （ポンず）、みそちゃんこじる
つくば市,桜学校給食センター,2026,3,18,水,たんたんめん （ソフトちゅうかめん）、いかのかりんあげ、つぼづけあえ
つくば市,筑波学校給食センター,2026,3,18,水,つくばこめこパン （キャラメルクリーム）、いばらきけんさん さつまいもフリッター （２個）、こまつなのサラダ (イタリアンドレッシング）、コーンポタージュ
つくば市,すこやか給食センター豊里,2026,3,19,木,ごはん、あかうおのさいきょうみそやき、しゅんぎくのいそかあえ （しょうゆ）、にくじゃが
つくば市,ほがらか給食センター谷田部,2026,3,19,木,ビーンズパン、のむヨーグルト（いちご）、とりにくのこうそうマヨやき、はなやさいサラダ （サウザンアイランドドレッシング）、ポトフ
つくば市,桜学校給食センター,2026,3,19,木,むぎごはん、めばるのしろしょうゆやき、うめあえ、ぎゅうにくのしぐれに
つくば市,筑波学校給食センター,2026,3,19,木,ごはん、さわらのさいきょうやき、はくさいのあえもの （たまねぎドレッシング）、けんちんじる
つくば市,筑波学校給食センター,2026,3,20,金,春分の日
つくば市,すこやか給食センター豊里,2026,3,23,月,なのはなとほたるいかのうどん （ソフトめん+スープ）、キャベツのこんぶあえ、きなこあげパン
つくば市,ほがらか給食センター谷田部,2026,3,23,月,ごはん 牛乳、キャベツメンチカツ、ポテトサラダ （ノンエッグマヨネーズ）、オニオンスープ、しんきゅうおいわいゼリー
つくば市,桜学校給食センター,2026,3,23,月,ナン、ツナオムレツ、ロマネスコカリフラワーのサラダ （かんきつドレッシング）、キーマカレー
つくば市,筑波学校給食センター,2026,3,23,月,ごはん、とりにくのからあげ （２個）、ブロッコリーサラダ （フレンチドレッシング）、なめこじる
